CAD_U|CASLC|WT50|RTQ|20160608234641|C-7A|16008363|FSR|CASLU2016006104//6/9/2016 12:11:44 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:50 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:50 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 11:12:50 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 11:12:50 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 11:12:50 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 11:12:51 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 11:12:52 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 11:12:53 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 11:12:54 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 11:12:55 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 11:12:56 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 11:12:57 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:58 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:58 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 11:12:58 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:12:58 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:12:58 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 11:12:58 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 11:12:59 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 11:12:59 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 11:12:59 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 11:12:59 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 11:12:59 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 11:13:00 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:13:00 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:13:00 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 11:13:00 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 11:13:01 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 11:13:01 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 11:13:01 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 11:13:01 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 11:13:01 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 11:13:01 AM
CAD_U|CACDF|T12|AOR|20160609111317|R-8E|||//6/9/2016 11:13:17 AM
CAD_U|CACDF|T12|AIQ|20160609111319|R-8E|||//6/9/2016 11:13:19 AM
CAD_U|CACDF|T12|OFF//6/9/2016 11:14:33 AM
CAD_U|CACDF|T12|AIQ|20160609111434|R-8E|||//6/9/2016 11:14:35 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:16:19 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:16:19 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:16:20 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:19:49 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:19:49 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:19:49 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:21:54 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:21:54 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 11:21:54 AM
CAD_U|CAPSM|E64|AIQ|20160609112313|A-32M|||//6/9/2016 11:23:13 AM
CAD_U|CAPSM|E64|AIQ|20160609112313|A-32M|||//6/9/2016 11:24:43 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:25:10 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:25:10 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 11:25:10 AM
CAD_E|CASLU16008400|CASLU||20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:28:18 AM
CAD_E|CASLU16008400|CASLU||20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:28:22 AM
CAD_E|CASLU16008400|CASLU||20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:29:07 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:29:43 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:29:43 AM
CAD_U|CASLU|B3416|DSP|20160609112942|A-32N|16008400|FVP|CASLU2016006130//6/9/2016 11:29:43 AM
CAD_U|CASLC|E40|DSP|20160609112942|K-11A|16008400|FVP|CASLU2016006130//6/9/2016 11:29:43 AM
CAD_U|CASLO|ESLO|DSP|20160609112942|A-16D|16008400|FVP|CASLU2016006130//6/9/2016 11:29:43 AM
CAD_U|CASMV|ESMV|DSP|20160609112942|K-13A|16008400|FVP|CASLU2016006130//6/9/2016 11:29:43 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:03 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:18 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:42 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:42 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:50 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:50 AM
CAD_U|CALPF|T03|AIQ|20160609090159|SMAAB|||//6/9/2016 11:30:51 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:58 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:30:59 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:08 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:08 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:08 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:08 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:20 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:20 AM
CAD_U|CASLU|E3471|ENR|20160609113120|A-36B|16008400|FVP|CASLU2016006130//6/9/2016 11:31:20 AM
CAD_U|CASLU|E3471|ENR|20160609113120|A-36B|16008400|FVP|CASLU2016006130//6/9/2016 11:31:21 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:37 AM
CAD_U|CASLU|E3471|ACK|20160609113137|A-36B|16008400|FVP|CASLU2016006130//6/9/2016 11:31:37 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:40 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:45 AM
CAD_U|CASLU|B3416|DSP|20160609112942|A-32N|16008400|FVP|CASLU2016006130//6/9/2016 11:31:45 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:45 AM
CAD_U|CASLC|E40|DSP|20160609112942|K-11A|16008400|FVP|CASLU2016006130//6/9/2016 11:31:45 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:45 AM
CAD_U|CASLO|ESLO|DSP|20160609112942|A-16D|16008400|FVP|CASLU2016006130//6/9/2016 11:31:45 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FVP|FIRE, VEH PASSENGER|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:45 AM
CAD_U|CASMV|ESMV|DSP|20160609112942|K-13A|16008400|FVP|CASLU2016006130//6/9/2016 11:31:45 AM
CAD_E|CASLU16008400|CASLU2016006130|CUESTA GRADE SB(TOP) SLO_|20160609112818|FFA|FIRE, FALSE ALARM|-120.629902|35.347378|CUESTA GRADE SB(TOP) @ =L(35.347378|SLO_CO| | |634/634||-120.630010|35.347151|B3416,E40,ESLO,ESMV,E3471|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 11:31:47 AM
CAD_U|CASLU|B3416|DSP|20160609112942|A-32N|16008400|FFA|CASLU2016006130//6/9/2016 11:31:47 AM
CAD_U|CASLU|E3471|ACK|20160609113137|A-36B|16008400|FFA|CASLU2016006130//6/9/2016 11:31:47 AM
CAD_U|CASLC|E40|DSP|20160609112942|K-11A|16008400|FFA|CASLU2016006130//6/9/2016 11:31:47 AM
CAD_U|CASLO|ESLO|DSP|20160609112942|A-16D|16008400|FFA|CASLU2016006130//6/9/2016 11:31:47 AM
CAD_U|CASMV|ESMV|DSP|20160609112942|K-13A|16008400|FFA|CASLU2016006130//6/9/2016 11:31:47 AM
