CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_U|CASLC|E30|AOR|20150308000002|R-17A|||//3/8/2015 12:00:02 AM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:40 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:41 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:42 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:42 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|OOA|OTH, ASSIST|-120.727177|35.320794|1405 TERESA RD||No Cross Street|SOUTH BAY BLVD|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:15:42 PM
CAD_E|CASLU15003315//3/8/2015 2:15:44 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:15:53 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:15:54 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:15:55 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:15:58 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:03 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:05 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:05 PM
CAD_E|CASLC15003316|CASLU|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:07 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:07 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:08 PM
CAD_U|CAMRB|E5392|DSP|20150308141607|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:16:08 PM
CAD_U|CAMRB|R5351|DSP|20150308141607|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:16:08 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:12 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:17 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:43 PM
CAD_U|CAMRB|E5392|DSP|20150308141607|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:16:43 PM
CAD_U|CAMRB|R5351|DSP|20150308141607|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:16:43 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:16:49 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:17:25 PM
CAD_U|CAMRB|E5392|ENR|20150308141725|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:17:25 PM
CAD_U|CAMRB|E5392|ENR|20150308141725|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:17:25 PM
CAD_U|CAMRB|R5351|DSP|20150308141607|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:18:12 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:20:40 PM
CAD_U|CAMRB|E5392|ONS|20150308142040|B-11C|15003316|MED|CASLU2015002331//3/8/2015 2:20:40 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5||||E5392|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:20:58 PM
CAD_U|CAMRB|R5351|AIQ|20150308142057|B-11C|||//3/8/2015 2:20:58 PM
CAD_E|CASLC15003317|CASLU|EMS3CDF/|20150308142230|OOA|OTH, ASSIST|-120.727177|35.320794|280 EUCALYPTUS RD||LA SERENA WAY|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:22:33 PM
CAD_E|CASLC15003317|CASLU|EMS3CDF/|20150308142230|OOA|OTH, ASSIST|-120.727177|35.320794|280 EUCALYPTUS RD||LA SERENA WAY|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:22:33 PM
CAD_E|CASLC15003317|CASLU|EMS3CDF/|20150308142230|OOA|OTH, ASSIST|-120.727177|35.320794|280 EUCALYPTUS RD||LA SERENA WAY|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:22:39 PM
CAD_E|CASLC15003317|CASLU|EMS3CDF/|20150308142230|OOA|OTH, ASSIST|-120.727177|35.320794|280 EUCALYPTUS RD||LA SERENA WAY|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 2:22:39 PM
CAD_E|CASLC15003317|CASLU|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:22:53 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:23:01 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:23:01 PM
CAD_U|CASLC|ME20|DSP|20150308142300|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:23:01 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:23:27 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:24:31 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:24:36 PM
CAD_U|CASLC|ME20|ACK|20150308142436|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:24:36 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:24:38 PM
CAD_U|CASLC|ME20|ENR|20150308142438|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:24:38 PM
CAD_U|CASLC|ME20|ENR|20150308142438|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:24:38 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:29:36 PM
CAD_U|CASLC|ME20|ONS|20150308142936|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:29:36 PM
CAD_E|CASLC15003318|CASLU||20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:30:19 PM
CAD_E|CASLC15003318|CASLU||20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:30:20 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:30:48 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:30:48 PM
CAD_U|CASLC|ME22|DSP|20150308143048|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:30:48 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:32:06 PM
CAD_U|CASLC|ME22|ACK|20150308143205|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:32:06 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:32:13 PM
CAD_U|CASLC|ME22|ENR|20150308143213|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:32:13 PM
CAD_U|CASLC|ME22|ENR|20150308143213|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:32:13 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:36:08 PM
CAD_E|CASLC15003316|CASLU2015002331|EMS3CDF/|20150308141533|MED|MEDICAL AID CODE 3|-120.823387|35.364869|CASA DE FLORES @ 1405 TERESA RD #147 || SOUTH BAY BLVD N OFF RAMP| DEAD-END|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 2:36:08 PM
CAD_U|CAMRB|E5392|AOR|20150308143608|B-11C|||//3/8/2015 2:36:08 PM
CAD_E|CASLC15003316//3/8/2015 2:36:27 PM
CAD_E|CASLC15003316//3/8/2015 2:36:42 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:43:47 PM
CAD_U|CASLC|ME22|IAO|20150308144347|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:43:47 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:44:15 PM
CAD_U|CASLC|ME22|ONS|20150308144415|N-3A|15003318|FCS|CASLU2015002333//3/8/2015 2:44:15 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:48:49 PM
CAD_U|CASLC|ME20|RTQ|20150308144849|E-19B|15003317|MED|CASLU2015002332//3/8/2015 2:48:49 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:28 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FCS|FIRE, SMOKE CHECK|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:34 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FOD|FIRE, DEBRIS|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:39 PM
CAD_U|CASLC|ME22|ONS|20150308144415|N-3A|15003318|FOD|CASLU2015002333//3/8/2015 2:56:39 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FOD|FIRE, DEBRIS|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:44 PM
CAD_E|CASLC15003318|CASLU2015002333|CORY WAY / SANDYDALE DR|20150308143019|FOD|FIRE, DEBRIS|-120.498614|35.041328|500 CORY WAY / 700 SANDYDALE DR |NIP|||756_A_2|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:44 PM
CAD_U|CASLC|ME22|AOR|20150308145644|N-3A|||//3/8/2015 2:56:44 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:51 PM
CAD_E|CASLC15003317|CASLU2015002332|EMS3CDF/|20150308142230|MED|MEDICAL AID CODE 3|-120.505580|35.020291|280 EUCALYPTUS RD ||1300 BLK W TEFFT ST|1318 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 2:56:51 PM
CAD_U|CASLC|ME20|AIQ|20150308145651|E-19B|||//3/8/2015 2:56:51 PM
CAD_E|CASLU15003319|CASLU||20150308151500|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:15:00 PM
CAD_E|CASLU15003319|CASLU||20150308151500|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:17:01 PM
